_pf_date,_pf_meeting_id,_pf_venue,_pf_state,_pf_surface,race_id,race_number,race_name,race_distance,race_class,race_prize,race_start_time,runner_id,horse,tab_no,barrier,weight,weight_total,handicap,age,sex,country,trainer_id,trainer,trainer_loc,jockey_id,jockey,jockey_claim,jockey_apprentice,price_sp,last10,win_pct,place_pct,career_starts,career_wins,prize_money_total,emergency,gear_changes,prep_runs,form_id,track_rec_starts,track_rec_firsts,track_rec_seconds,track_rec_thirds,dist_rec_starts,dist_rec_firsts,dist_rec_seconds,dist_rec_thirds,trackdist_rec_starts,trackdist_rec_firsts,trackdist_rec_seconds,trackdist_rec_thirds,good_rec_starts,good_rec_firsts,good_rec_seconds,good_rec_thirds,soft_rec_starts,soft_rec_firsts,soft_rec_seconds,soft_rec_thirds,heavy_rec_starts,heavy_rec_firsts,heavy_rec_seconds,heavy_rec_thirds,first_up_starts,first_up_firsts,first_up_seconds,first_up_thirds,second_up_starts,second_up_firsts,second_up_seconds,second_up_thirds,trainerA2E_Career_a2e,trainerA2E_Career_pot,trainerA2E_Career_sr,trainerA2E_Career_wins,trainerA2E_Career_runners,jockeyA2E_Career_a2e,jockeyA2E_Career_pot,jockeyA2E_Career_sr,jockeyA2E_Career_wins,jockeyA2E_Career_runners,trainerJockeyA2E_Career_a2e,trainerJockeyA2E_Career_pot,trainerJockeyA2E_Career_sr,trainerJockeyA2E_Career_wins,trainerJockeyA2E_Career_runners,trainerA2E_Last100_a2e,trainerA2E_Last100_pot,trainerA2E_Last100_sr,trainerA2E_Last100_wins,trainerA2E_Last100_runners,jockeyA2E_Last100_a2e,jockeyA2E_Last100_pot,jockeyA2E_Last100_sr,jockeyA2E_Last100_wins,jockeyA2E_Last100_runners,trainerJockeyA2E_Last100_a2e,trainerJockeyA2E_Last100_pot,trainerJockeyA2E_Last100_sr,trainerJockeyA2E_Last100_wins,trainerJockeyA2E_Last100_runners
2026-05-20,239759,Tamworth,NSW,Turf,1343988,3,Shay Brennan Constructions (Bm66),2100,Benchmark 66;,27000,5/20/2026 1:43:00 PM,975362,Dipierdomenico,9,5,55,55,54,5,Gelding,AUS,11074,R J Knight,Armidale,3408,Mikayla Weir,0,False,0,115x5548865         ,11.11,27.78,36,4,97880,False,,0,9820482,2,0,0,0,2,0,0,0,0,0,0,0,18,1,1,2,12,2,0,1,4,1,0,2,4,0,0,2,4,0,0,0,0.9051518500745137,-19.41210431689578,6.467661691542,39,603,0.9713912235767305,-11.959218849168826,7.823698041089,655,8372,1.8450140776220747,72.62446996422217,14.285714285714,3,21,1.1274058972929715,3.1436442853396964,9,9,100,1.2707028665520108,20.404526890303252,14,14,100,1.8450140776220747,72.62446996422217,14.285714285714,3,21
2026-05-20,239759,Tamworth,NSW,Turf,1343988,3,Shay Brennan Constructions (Bm66),2100,Benchmark 66;,27000,5/20/2026 1:43:00 PM,951076,Master Fontana,12,7,55,55,32,7,Gelding,NZ,7072,T J Wicks,Muswellbrook,9670,Grant Buckley,0,False,0,554388x6957         ,2.04,12.24,49,1,46150,False,,0,9820485,8,0,0,2,8,0,0,2,6,0,0,1,26,0,1,2,20,1,0,2,3,0,0,0,6,0,0,0,5,1,0,0,0.9998619700093425,1.417430345988329,5.243445692883,14,267,0.919442338619836,-16.197199648178156,8.965578582228,1008,11243,1.0756436069151802,17.45977676828288,8.771929824561,5,57,1.351883754379372,30.184180951772788,9,9,100,0.6798821769051477,-32.60045966903782,6,6,100,1.0756436069151802,17.45977676828288,8.771929824561,5,57
2026-05-20,239759,Tamworth,NSW,Turf,1343988,3,Shay Brennan Constructions (Bm66),2100,Benchmark 66;,27000,5/20/2026 1:43:00 PM,976617,Rockbarton Icon,7,10,58,58,60,5,Gelding,AUS,13185,D I Atkins,Newcastle,13852,Aaron Bullock,0,False,0,9017996233          ,11.11,44.44,27,3,106987,False,,0,9820480,2,1,0,0,0,0,0,0,0,0,0,0,17,3,2,4,6,0,1,1,4,0,0,1,4,0,0,0,3,0,0,1,0.9771129295931118,-14.492990147679874,11.426380368098,149,1304,1.0424132513471118,-6.364273293164168,21.038304491541,1082,5143,1.0478704813338486,0.17404062841633217,21.56862745098,11,51,1.2555433916400376,7.107016743452587,16,16,100,0.9715311540918279,-14.901447078634124,24,24,100,1.0478704813338486,0.17404062841633217,21.56862745098,11,51
2026-05-20,239759,Tamworth,NSW,Turf,1343988,3,Shay Brennan Constructions (Bm66),2100,Benchmark 66;,27000,5/20/2026 1:43:00 PM,956998,Charlie Bali,8,7,54.5,56.5,57,6,Gelding,AUS,24046,Ms T Bell,Armidale,16942,Cassey Williams,2,True,0,7414105951          ,12.5,31.25,32,4,85250,False,,0,9820481,4,0,1,1,1,0,0,0,1,0,0,0,19,2,2,1,10,2,0,2,3,0,0,1,4,0,0,1,4,0,0,1,0.8412881782055436,-25.70979995237254,4.983388704318,15,301,0.9365009392332968,-14.372125533128504,8.211678832116,45,548,1.190637921237709,21.74136666010322,11.538461538461,3,26,0.7367427231605485,-26.07740696908427,5,5,100,1.1223459839632222,3.711223640253718,14,14,100,1.190637921237709,21.74136666010322,11.538461538461,3,26
2026-05-20,239759,Tamworth,NSW,Turf,1343988,3,Shay Brennan Constructions (Bm66),2100,Benchmark 66;,27000,5/20/2026 1:43:00 PM,998478,Lots To Love,6,3,58,58,60,4,Gelding,IRE,28873,Annabel & Rob Archibald,Scone,17086,Braith Nock,0,True,0,863x22158x56        ,9.09,45.45,11,1,45560,False,Blinkers off again. ,0,9820479,0,0,0,0,1,1,0,0,0,0,0,0,7,0,1,1,3,1,1,1,1,0,0,0,3,0,1,1,3,0,1,0,1.0393615064979798,-6.64492563964731,15.092290988056,417,2763,1.061321004424673,-3.420411613000919,14.130946773433,300,2123,1.2955153761004377,15.120380270447969,18.543046357615,28,151,1.144922816127088,6.333055058791231,13,13,100,0.988963900529743,-7.91938686939407,14,14,100,1.1851160941986116,7.223602343499119,18,18,100
2026-05-20,239759,Tamworth,NSW,Turf,1343988,3,Shay Brennan Constructions (Bm66),2100,Benchmark 66;,27000,5/20/2026 1:43:00 PM,993489,Scottish Pearl,1,2,60.5,62.5,73,5,Mare,IRE,28873,Annabel & Rob Archibald,Scone,17097,Olivia Dalton,2,True,0,1x2316144x09        ,20,46.67,15,3,97475,False,,0,9820474,0,0,0,0,4,1,1,1,0,0,0,0,10,3,1,0,3,0,0,1,2,0,2,0,4,0,1,0,3,0,0,1,1.0393615064979798,-6.64492563964731,15.092290988056,417,2763,0.8055606451477807,-28.242120699145435,7.775377969762,36,463,1.2462715181263104,12.418689144004055,20.588235294117,7,34,1.144922816127088,6.333055058791231,13,13,100,0.9527605672296681,-20.38557898303802,12,12,100,1.2462715181263104,12.418689144004055,20.588235294117,7,34
2026-05-20,239759,Tamworth,NSW,Turf,1343988,3,Shay Brennan Constructions (Bm66),2100,Benchmark 66;,27000,5/20/2026 1:43:00 PM,957829,D'oro Choice,5,1,57.5,59.5,63,6,Gelding,AUS,25949,John Bannister,Muswellbrook,17440,Gabrielle Johnston,2,True,0,5321066x048         ,10.81,37.84,37,4,118200,False,,0,9820478,0,0,0,0,3,0,0,2,0,0,0,0,26,2,3,4,9,1,2,0,2,1,0,1,5,0,0,0,5,0,1,0,0.8306386482906737,-25.183299117894737,6.037735849056,48,795,0.9695486794735964,-13.794412276365138,11.578947368421,22,190,0,-100,0,0,9,0.83555669589925,-27.75491935481286,9,9,100,1.0904104592692918,-9.3171058296203,14,14,100,0,-100,0,0,9
2026-05-20,239759,Tamworth,NSW,Turf,1343988,3,Shay Brennan Constructions (Bm66),2100,Benchmark 66;,27000,5/20/2026 1:43:00 PM,938249,Got An Inspiration,11,9,52,55,42,7,Gelding,NZ,24487,Joanna Methven,Inverell,17516,Angel Brennan,3,True,0,66530x45837         ,9.43,26.42,53,5,129125,False,,0,9820484,0,0,0,0,3,2,0,1,0,0,0,0,32,4,0,5,13,0,0,2,8,1,0,2,6,0,0,0,3,0,0,0,1.8587324022013851,58.24617371222507,19.230769230769,5,26,1.064314954563485,-6.286767733194905,13.793103448275,8,58,0,-100,0,0,2,1.8587324022013851,58.24617371222507,19.230769230769,5,26,1.064314954563485,-6.286767733194905,13.793103448275,8,58,0,-100,0,0,2
2026-05-20,239759,Tamworth,NSW,Turf,1343988,3,Shay Brennan Constructions (Bm66),2100,Benchmark 66;,27000,5/20/2026 1:43:00 PM,899496,Nature Boy,10,4,53,55,51,9,Gelding,NZ,24018,Ms L Selby,Armidale,17565,Tilly McCarroll,2,True,0,6907230740          ,10.64,34.75,141,15,320691,False,,0,9820483,14,0,0,3,13,0,1,4,11,0,0,3,67,5,3,10,58,7,7,9,13,2,1,3,4,0,0,1,4,0,0,1,0.8403032852022914,-22.895545696981614,6.293018682399,64,1017,0.9647450512666353,-20.782853454196196,13.020833333333,25,192,0.8582198989426246,-11.613518479752512,14.285714285714,1,7,1.0514866185372636,-4.774109002830991,10,10,100,0.8344930271396479,-33.28196782097077,12,12,100,0.8582198989426246,-11.613518479752512,14.285714285714,1,7
2026-05-20,239759,Tamworth,NSW,Turf,1343988,3,Shay Brennan Constructions (Bm66),2100,Benchmark 66;,27000,5/20/2026 1:43:00 PM,964408,Blazing Guru,4,1,57.5,59.5,67,6,Mare,NZ,12146,R Lomax,Mudgee,17729,Jacob Stiff,2,True,0,1072665141          ,25,37.5,16,4,79275,False,,0,9820477,0,0,0,0,2,1,0,0,0,0,0,0,8,1,1,1,5,3,0,0,3,0,0,0,3,0,0,0,2,1,0,1,1.2153299622394973,11.935988228212576,8.666666666666,13,150,1.1673285160248938,3.9101071415559794,12.721893491124,43,338,0,-100.00000000000001,0,0,3,1.3513449422060526,24.589380239223914,10,10,100,1.6294681289264146,49.28717971468663,20,20,100,0,-100.00000000000001,0,0,3
2026-05-20,239759,Tamworth,NSW,Turf,1343988,3,Shay Brennan Constructions (Bm66),2100,Benchmark 66;,27000,5/20/2026 1:43:00 PM,952916,Ring Ahoy,2,6,59.5,61.5,67,6,Gelding,AUS,9401,D J Hatch,Tamworth,17764,Liberty Smyth,2,True,0,4386937441          ,6.56,29.51,61,4,326100,False,,0,9820475,6,0,0,2,6,1,0,2,5,0,0,2,36,3,4,6,21,1,2,2,4,0,0,0,6,0,0,1,6,0,1,0,0.9936067144148099,-19.432307410962267,11.214953271028,12,107,1.4429857602035263,30.379898275827525,16.417910447761,22,134,2.392321466130781,127.15142524971914,14.285714285714,1,7,0.9265447661528171,-25.063636456062984,10,10,100,1.6659852702419151,46.58249757410687,18,18,100,2.392321466130781,127.15142524971914,14.285714285714,1,7
2026-05-20,239759,Tamworth,NSW,Turf,1343988,3,Shay Brennan Constructions (Bm66),2100,Benchmark 66;,27000,5/20/2026 1:43:00 PM,984837,Sebilla,3,8,56,60,68,5,Mare,AUS,21816,R P Northam,Scone,17843,Anna Weatherlake,4,True,0,743905114x4         ,22.22,38.89,18,4,91125,False,,0,9820476,2,1,0,0,1,1,0,0,1,1,0,0,7,0,1,0,5,1,0,2,6,3,0,0,4,0,1,0,2,0,0,1,1.0381506619137686,-6.017296176170858,13.923644529996,434,3117,0,-100,0,0,3,0,-100,0,0,2,1.1281951188967818,-7.219080352496369,14,14,100,0,-100,0,0,3,0,-100,0,0,2
2026-05-20,239730,Warwick Farm,NSW,Turf,1343719,2,TAB Mdn Hcp,1100,Maiden;,100000,5/20/2026 1:25:00 PM,1128130,Extremely Chic,17,12,55,55,0,2,Filly,AUS,20552,C J Waller,Rosehill,0, ,0,False,31,,0,0,0,0,0,True,"Ear muffs (pre-race only) first time, lugging bit first time. ",0,9818149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9756812638235434,-11.362595219770858,13.560611825584,3564,26282,0,0,0,0,0,0.9756812638235434,-11.362595219770858,13.560611825584,3564,26282,1.2904466567456834,10.04674602210907,15,15,100,0,0,0,0,0,1.2904466567456834,10.04674602210907,15,15,100
2026-05-20,239730,Warwick Farm,NSW,Turf,1343719,2,TAB Mdn Hcp,1100,Maiden;,100000,5/20/2026 1:25:00 PM,1130494,Honour Award,18,8,57,57,0,2,Colt,AUS,24792,G Allendorf,Wyong,0, ,0,False,51,,0,0,0,0,0,True,,0,9818150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,3,0,0,0,0,0,0,-100,0,0,3,0,-100,0,0,3,0,0,0,0,0,0,-100,0,0,3
2026-05-20,239730,Warwick Farm,NSW,Turf,1343719,2,TAB Mdn Hcp,1100,Maiden;,100000,5/20/2026 1:25:00 PM,1130533,The Autumn Choice,20,14,57,57,0,2,Colt,AUS,24792,G Allendorf,Wyong,0, ,0,False,51,,0,0,0,0,0,True,,0,9818152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,3,0,0,0,0,0,0,-100,0,0,3,0,-100,0,0,3,0,0,0,0,0,0,-100,0,0,3
2026-05-20,239730,Warwick Farm,NSW,Turf,1343719,2,TAB Mdn Hcp,1100,Maiden;,100000,5/20/2026 1:25:00 PM,1130212,Iambubb,7,10,57,57,0,2,Colt,AUS,27198,M & D Kearney,Hawkesbury,8989,Jeff Penza,0,False,3.9,8x                  ,0,0,1,0,3500,False,,0,9818139,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.832091323980339,-27.225998953116324,5.237154150197,53,1012,0.9406518615553612,-14.386444434251034,10.598462052825,951,8973,0,-99.99999999999999,0,0,2,0.4630614757256559,-58.215277794063354,2,2,100,0.8080768538255261,-23.6734458627972,6,6,100,0,-99.99999999999999,0,0,2
2026-05-20,239730,Warwick Farm,NSW,Turf,1343719,2,TAB Mdn Hcp,1100,Maiden;,100000,5/20/2026 1:25:00 PM,1135158,Shuda Known,19,5,57,57,0,2,Gelding,AUS,20173,K A Lees,Newcastle,11608,Kerrin Mc Evoy,0,False,16,,0,0,0,0,0,True,,0,9818151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9830997712562454,-10.247118474142678,15.316026197427,1941,12673,0.9410408777554957,-14.552403101116406,12.19800420168,929,7616,0.867293939860682,-12.6599144134135,11.111111111111,31,279,0.8576315677964618,-15.470522473046385,11,11,100,1.2471395813814052,9.564709894188033,11,11,100,0.5377620194830839,-39.67164486112635,6,6,100
2026-05-20,239730,Warwick Farm,NSW,Turf,1343719,2,TAB Mdn Hcp,1100,Maiden;,100000,5/20/2026 1:25:00 PM,1130499,Just To Say Hi,8,7,57,57,0,2,Colt,AUS,24792,G Allendorf,Wyong,11608,Kerrin Mc Evoy,0,False,41,,0,0,0,0,0,False,,0,9818140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,3,0.9410408777554957,-14.552403101116406,12.19800420168,929,7616,0,0,0,0,0,0,-100,0,0,3,1.2471395813814052,9.564709894188033,11,11,100,0,0,0,0,0
2026-05-20,239730,Warwick Farm,NSW,Turf,1343719,2,TAB Mdn Hcp,1100,Maiden;,100000,5/20/2026 1:25:00 PM,1130566,Our Emperor,11,1,57,57,0,2,Colt,AUS,26871,G Waterhouse & A Bott,Randwick,13134,Tim Clark,0,False,16,,0,0,0,0,0,False,,0,9818143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0660497286995467,-5.043648263886241,18.19197814479,1465,8053,1.04473583035657,-6.547111198427145,14.026508814824,1090,7771,1.1241849781721496,-0.6266736952080278,19.369369369369,344,1776,0.9251833789237734,-18.28942327055704,17,17,100,0.7380988933107625,-22.750616976779014,11,11,100,1.1807570633333782,4.261581846621222,24,24,100
2026-05-20,239730,Warwick Farm,NSW,Turf,1343719,2,TAB Mdn Hcp,1100,Maiden;,100000,5/20/2026 1:25:00 PM,1132645,Shallow Bay,12,3,57,57,0,2,Colt,AUS,20552,C J Waller,Rosehill,13842,Tommy Berry,0,False,17,,0,0,0,0,0,False,"Cross-over nose band first time, lugging bit first time. ",0,9818144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9756812638235434,-11.362595219770858,13.560611825584,3564,26282,1.0087898044970205,-9.40731740681357,14.916645931823,1199,8038,1.1250823265639431,2.013327092539464,16.08635097493,231,1436,1.2904466567456834,10.04674602210907,15,15,100,0.961665258732683,-20.572370010625924,15,15,100,0.8364324641485867,-26.030408599985815,12,12,100
2026-05-20,239730,Warwick Farm,NSW,Turf,1343719,2,TAB Mdn Hcp,1100,Maiden;,100000,5/20/2026 1:25:00 PM,1130951,Iommi,15,4,57,57,0,2,Colt,AUS,20552,C J Waller,Rosehill,14073,James Mc Donald,0,False,18,,0,0,0,0,0,True,Lugging bit first time. ,0,9818147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9756812638235434,-11.362595219770858,13.560611825584,3564,26282,1.0344514556602715,-5.92508096799021,21.793519216277,1446,6635,1.0125808686320599,-8.777779265460577,21.476230191826,515,2398,1.2904466567456834,10.04674602210907,15,15,100,0.9525320576739357,-13.74072297160124,22,22,100,1.0520553377911936,-0.6628676067649171,25,25,100
2026-05-20,239730,Warwick Farm,NSW,Turf,1343719,2,TAB Mdn Hcp,1100,Maiden;,100000,5/20/2026 1:25:00 PM,1137112,Crescent King,3,12,57,57,0,2,Colt,AUS,24693,Peter Snowden,Randwick,14670,Chad Schofield,0,False,26,,0,0,0,0,0,False,Ear muffs (pre-race only) first time. ,0,9818135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0370642140091155,-5.527131463219326,16.396979503775,152,927,1.017787928420504,-10.251717463848193,9.550449550449,478,5005,1.533429570872297,32.57660554989634,26.923076923076,7,26,1.1424021096965107,-0.2722553020526471,19,19,100,1.0618851299637062,-11.91778480938145,13,13,100,1.533429570872297,32.57660554989634,26.923076923076,7,26
2026-05-20,239730,Warwick Farm,NSW,Turf,1343719,2,TAB Mdn Hcp,1100,Maiden;,100000,5/20/2026 1:25:00 PM,1135385,Billapaloola,13,13,55,55,0,2,Filly,AUS,16926,R J Quinton,Randwick,14714,Alysha Collett,0,False,151,,0,0,0,0,0,False,,0,9818145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.984779595042025,-10.715834648776532,12.531017369727,202,1612,0.9707335317841672,-11.908144337485012,10.406301824212,753,7236,0,-100,0,0,6,1.3499887830292698,25.791829721849677,18,18,100,1.2308555910689176,16.04593907045707,12,12,100,0,-100,0,0,6
2026-05-20,239730,Warwick Farm,NSW,Turf,1343719,2,TAB Mdn Hcp,1100,Maiden;,100000,5/20/2026 1:25:00 PM,1133763,Celtic Spy,2,9,57.5,57.5,0,2,Colt,AUS,26871,G Waterhouse & A Bott,Randwick,15209,Regan Bayliss,0,False,4.2,5x3                 ,0,50,2,0,10875,False,Ear muffs (pre-race only) first time. ,0,9818134,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,1.0660497286995467,-5.043648263886241,18.19197814479,1465,8053,1.0042074313948792,-8.703133678401768,10.441176470588,568,5440,1.1183664965050852,1.8444307463477412,16.2109375,83,512,0.9251833789237734,-18.28942327055704,17,17,100,0.8376424317080876,-30.158709910418434,8,8,100,0.9503067872045021,-13.481980476776297,14,14,100
2026-05-20,239730,Warwick Farm,NSW,Turf,1343719,2,TAB Mdn Hcp,1100,Maiden;,100000,5/20/2026 1:25:00 PM,1137918,Exhilaration,4,6,57,57,0,2,Colt,AUS,25196,John Thompson,Randwick,15329,Andrew Adkins,0,False,151,,0,0,0,0,0,False,Lugging bit first time. ,0,9818136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0635309032493203,-4.204716534469381,12.180999356637,568,4663,0.9200366949993963,-17.04190168700766,8.518239939827,453,5318,1.0660210659203948,-2.3183780424441927,7.339449541284,8,109,0.7276615747391235,-37.05798942963784,7,7,100,1.0416040478248212,1.5028909714414125,9,9,100,0.8522433995285823,-20.058661205113495,6,6,100
2026-05-20,239730,Warwick Farm,NSW,Turf,1343719,2,TAB Mdn Hcp,1100,Maiden;,100000,5/20/2026 1:25:00 PM,1136168,Exit Clause,5,10,57,57,0,2,Gelding,AUS,24028,J C Coyle,Warwick Farm,15609,Rachel King,0,False,41,,0,0,0,0,0,False,,0,9818137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0289749682827274,-7.776321637550599,9.214780600461,399,4330,1.0068994135755354,-8.143303164473743,10.834219723446,713,6581,1.1031791387996546,9.68927513578567,9.090909090909,14,154,1.1834712268384588,3.680479735513208,8,8,100,1.657884011041387,51.55418637062551,22,22,100,0.6597686640161141,-42.78638677712408,4,4,100
2026-05-20,239730,Warwick Farm,NSW,Turf,1343719,2,TAB Mdn Hcp,1100,Maiden;,100000,5/20/2026 1:25:00 PM,1135714,Glenorchy,6,18,57,57,0,2,Colt,AUS,20552,C J Waller,Rosehill,16298,Tyler Schiller,0,False,21,,0,0,0,0,0,False,"Cross-over nose band first time, lugging bit first time. ",0,9818138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9756812638235434,-11.362595219770858,13.560611825584,3564,26282,1.0157690311258856,-10.018167071273492,12.141652613827,576,4744,1.1742896239670526,-6.491594741054374,11.864406779661,21,177,1.2904466567456834,10.04674602210907,15,15,100,1.2460156464187129,17.758325060044008,13,13,100,1.3200519721127064,18.9320941442022,11,11,100
2026-05-20,239730,Warwick Farm,NSW,Turf,1343719,2,TAB Mdn Hcp,1100,Maiden;,100000,5/20/2026 1:25:00 PM,1138344,Like An Eagle,10,11,57,57,0,2,Gelding,AUS,27705,G Ryan & S Alexiou,Rosehill,16493,Tom Sherry,0,False,20,,0,0,0,0,0,False,"Cross-over nose band first time, ear muffs (pre-race only) first time, lugging bit first time, tongue tie first time. ",0,9818142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9674641704447341,-13.444076093410423,14.470588235294,369,2550,1.0660613591995722,-3.8292053602215423,13.097454996896,422,3222,0.9968801687910996,-7.152101047054922,12.903225806451,16,124,0.9576893380595789,-13.202265680783045,14,14,100,1.2355782003917601,18.19239482369366,14,14,100,0.8139891137725179,-29.899137057477443,10,10,100
2026-05-20,239730,Warwick Farm,NSW,Turf,1343719,2,TAB Mdn Hcp,1100,Maiden;,100000,5/20/2026 1:25:00 PM,1127228,Jessenya,14,2,55,55,0,2,Filly,NZ,20552,C J Waller,Rosehill,16537,Zac Lloyd,0,False,26,,0,0,0,0,0,False,"Ear muffs (pre-race only) first time, lugging bit first time. ",0,9818146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9756812638235434,-11.362595219770858,13.560611825584,3564,26282,1.035554871772103,-7.95899850282982,16.043755697356,528,3291,1.1784893423663816,0.3103673568003178,14.596273291925,47,322,1.2904466567456834,10.04674602210907,15,15,100,0.9014452807569932,-22.17668491947851,15,15,100,1.1158036525230641,-15.497385255428124,15,15,100
2026-05-20,239730,Warwick Farm,NSW,Turf,1343719,2,TAB Mdn Hcp,1100,Maiden;,100000,5/20/2026 1:25:00 PM,1123954,Portico,1,12,58,58,0,2,Colt,AUS,28386,Michael Freedman,Randwick,16566,Dylan Gibbons,0,False,6,832                 ,0,66.67,3,0,15875,False,,0,9818133,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,2,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1.0986438602183672,-2.589399223185685,18.860244233378,278,1474,1.0592882756259339,-4.2611135799850475,13.108215900026,493,3761,0,-100,0,0,23,0.9481008029322,-17.628087747361022,14,14,100,1.391943334767724,23.780331252502183,12,12,100,0,-100,0,0,23
2026-05-20,239730,Warwick Farm,NSW,Turf,1343719,2,TAB Mdn Hcp,1100,Maiden;,100000,5/20/2026 1:25:00 PM,1129095,Wild Courage,16,14,53.5,55,0,2,Filly,AUS,23873,C Maher,Moss Vale,17086,Braith Nock,1.5,True,21,3                   ,0,100,1,0,3900,True,,0,9818148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0.9917804950617616,-9.516531722921826,14.738531496589,1102,7477,1.061321004424673,-3.420411613000919,14.130946773433,300,2123,1.0996594175019954,0.41147950838564756,19.047619047619,12,63,1.0002850519843818,-10.399426120609238,13,13,100,0.988963900529743,-7.91938686939407,14,14,100,1.0996594175019954,0.41147950838564756,19.047619047619,12,63
2026-05-20,239730,Warwick Farm,NSW,Turf,1343719,2,TAB Mdn Hcp,1100,Maiden;,100000,5/20/2026 1:25:00 PM,1136121,Klocke,9,19,54,57,0,2,Colt,AUS,20552,C J Waller,Rosehill,17435,Siena Grima,3,True,31,,0,0,0,0,0,False,Lugging bit first time. ,0,9818141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9756812638235434,-11.362595219770858,13.560611825584,3564,26282,1.0063855084623348,-9.677858233450417,9.38999314599,137,1459,0.7774103228089966,-29.18305884444936,8.510638297872,12,141,1.2904466567456834,10.04674602210907,15,15,100,0.865297340659596,-23.902400259400373,7,7,100,0.6112992977016327,-46.972643222534565,7,7,100
2026-05-20,239730,Warwick Farm,NSW,Turf,1343720,3,All Too Hard @ Vinery Stud (Bm64),1100,Benchmark 64;,60000,5/20/2026 2:00:00 PM,991685,President,2,8,62.5,62.5,67,4,Gelding,AUS,24028,J C Coyle,Warwick Farm,0, ,0,False,0,18x8861056x7        ,15.38,30.77,13,2,116775,False,,0,9818154,1,0,0,0,3,0,0,1,0,0,0,0,9,1,0,1,3,1,0,1,1,0,0,0,4,1,0,1,3,0,0,0,1.0289749682827274,-7.776321637550599,9.214780600461,399,4330,0,0,0,0,0,1.0289749682827274,-7.776321637550599,9.214780600461,399,4330,1.1834712268384588,3.680479735513208,8,8,100,0,0,0,0,0,1.1834712268384588,3.680479735513208,8,8,100
2026-05-20,239730,Warwick Farm,NSW,Turf,1343720,3,All Too Hard @ Vinery Stud (Bm64),1100,Benchmark 64;,60000,5/20/2026 2:00:00 PM,1133461,Bruce I Am,5,6,60,60,62,3,Gelding,AUS,22477,Joseph Pride,Warwick Farm,9718,Nash Rawiller,0,False,3.6,12                  ,50,100,2,1,33625,False,,0,9818157,0,0,0,0,1,0,1,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1.0559215414556269,-5.8462162990199635,14.63768115942,808,5520,1.093957944184455,-1.4115340349902008,15.068186899172,674,4473,1.1401336017634984,0.28065837446447245,24.63768115942,34,138,0.8757467885247727,-17.65184096098729,12,12,100,0.9234070456878516,-9.347543785373192,16,16,100,0.9856749304387781,-11.696979678263542,21,21,100
